1,67030,43824,0.069384963,0.366375208,0.315548418,0.248691411,1,1,
2,8449,28833,0.178213091,0.399904443,0.32513139,0.096751075,1,1,
3,17904,51946,0.085905897,0.338620396,0.305407707,0.270066,0,1,
4,53567,61210,0.123586957,0.357753623,0.298550725,0.220108696,0,1,
5,6897,38696,0.248460445,0.301279015,0.327096163,0.123164377,1,1,
6,35083,45692,0.090440279,0.391039148,0.354219807,0.164300765,1,1,
7,5118,44891,0.08697318,0.408429119,0.351724138,0.152873563,1,1,
8,15615,44805,0.106620382,0.37478304,0.335854203,0.182742375,1,1,
9,13648,41544,0.161109514,0.414199483,0.280684105,0.144006899,1,1,
10,197867,45262,0.06192879,0.207644232,0.28873833,0.441688649,1,0,
11,34936,41712,0.102650469,0.404527885,0.350911099,0.141910547,1,1,
12,16545,43597,0.079053254,0.360473373,0.37443787,0.186035503,1,1,
13,13927,38016,0.074432296,0.399215027,0.371320437,0.15503224,1,1,
14,37395,55278,0.091270235,0.299135962,0.403913,0.205680802,0,1,
15,53568,36457,0.070322274,0.325553303,0.347901117,0.256223306,1,1,
16,5172848,53942,0.144576804,0.234467625,0.261840599,0.359114973,0,0,
17,19864,41434,0.100482236,0.32595217,0.418659581,0.154906013,1,1,
18,11073,42101,0.070699965,0.410130144,0.372669715,0.146500176,1,1,
20,104026,54002,0.073235823,0.2644558,0.358110764,0.304197613,0,0,
19,16672,45347,0.074170536,0.450232137,0.298493942,0.177103386,1,1,
21,20012,46941,0.165592913,0.362593115,0.307026374,0.164787598,1,1,
22,911481,76581,0.065631522,0.177362631,0.269147589,0.487858258,0,0,
23,18776,39904,0.0952673,0.39323316,0.334457733,0.177041807,1,1,
24,6707,40430,0.070496084,0.289527125,0.482158399,0.157818393,1,1,
25,34232,49509,0.056192066,0.343427946,0.37048765,0.229892337,0,1,
26,22007,41269,0.129248153,0.411212516,0.292916123,0.166623207,1,1,
27,14113,48667,0.08051507,0.393236168,0.332389982,0.19385878,0,1,
28,39528,34381,0.114329646,0.314418928,0.430881405,0.140370021,1,1,
29,37205,41268,0.131961993,0.344940867,0.371373699,0.151723441,1,1,
30,5773,38003,0.163556159,0.354937224,0.361384459,0.120122158,1,1,
31,13983,41450,0.113696164,0.420024927,0.320454231,0.145824678,1,1,
32,48744,64297,0.073774844,0.329578213,0.400280686,0.196366257,0,1,
33,8453,35032,0.110691527,0.375973566,0.3632287,0.150106207,1,1,
34,19227,42857,0.069457082,0.377211607,0.341522596,0.211808715,1,1,
35,4402,27578,0.13271194,0.368397692,0.374611629,0.124278739,1,1,
36,7462,43450,0.094563843,0.413906448,0.335524652,0.156005057,1,1,
37,50477,49164,0.091318967,0.307733456,0.366957053,0.233990524,0,1,
38,30068,47323,0.096704164,0.37254128,0.375238471,0.155516084,0,1,
39,59864,32169,0.076360412,0.232590787,0.313236544,0.377812258,1,0,
40,9752,46546,0.07575166,0.352010933,0.423662632,0.148574775,1,1,
41,39202,41161,0.134555251,0.337759176,0.384471064,0.143214509,1,1,
42,22932,53470,0.074732188,0.348920252,0.397126339,0.179221221,0,1,
43,22728,50279,0.072853279,0.371788371,0.302569304,0.252789047,0,1,
44,12710,41619,0.196407879,0.309385863,0.3547219,0.139484357,1,1,
45,502628,67767,0.162601322,0.229924631,0.272676242,0.334797806,0,0,
46,112100,50484,0.118476284,0.327182734,0.362687141,0.191653841,0,1,
47,105602,79897,0.070745068,0.244825434,0.343636238,0.34079326,0,0,
48,52932,39545,0.117839121,0.351662214,0.362570496,0.167928169,1,1,
49,697179,78948,0.105851908,0.19637053,0.264352402,0.433425161,0,0,
50,113789,51705,0.083917273,0.360330635,0.373783931,0.181968161,0,1,
51,16849,38771,0.184861878,0.345414365,0.354143646,0.11558011,1,1,
52,36100,48502,0.110060279,0.347173145,0.37414259,0.168623987,0,1,
53,39010,50500,0.132760678,0.394416607,0.32445717,0.148365545,0,1,
54,30440,48999,0.124976902,0.378995996,0.311795504,0.184231598,0,1,
62,32730,33702,0.064080567,0.265721746,0.301007087,0.369190601,1,0,
63,306050,76482,0.06832032,0.258641211,0.332597362,0.340441106,0,0,
64,166706,57642,0.045533576,0.238428149,0.277700098,0.438338176,0,0,
55,110719,44337,0.099199748,0.333251615,0.34379323,0.223755407,1,1,
56,47980,47178,0.079481694,0.370120696,0.382190288,0.168207322,1,1,
57,268005,51941,0.072576641,0.31362869,0.359017463,0.254777206,0,1,
58,39722,38974,0.117527106,0.341987466,0.392917537,0.14756789,1,1,
59,12763,49116,0.065481617,0.390003039,0.358097843,0.186417502,0,1,
60,14921,42461,0.134550635,0.375161875,0.310929811,0.179357679,1,1,
61,15425,41077,0.106018981,0.344905095,0.4000999,0.148976024,1,1,
65,12702,56230,0.057409296,0.353344019,0.32216232,0.267084365,0,1,
66,16551,50909,0.074469306,0.376477338,0.383820998,0.165232358,0,1,
67,32431,68253,0.040273038,0.290102389,0.386746303,0.282878271,0,1,
68,30230,40864,0.1215781,0.403319708,0.3265205,0.148581692,1,1,
69,35755,44645,0.107241961,0.376135807,0.299961913,0.216660319,1,1,
70,14723,46364,0.143110747,0.381947289,0.317492831,0.157449133,1,1,
71,53578,55733,0.102091901,0.342284999,0.361916682,0.193706419,0,1,
72,185108,49747,0.08888494,0.275247483,0.333263644,0.302603933,0,0,
73,22488,40696,0.15280448,0.344311628,0.355930787,0.146953105,1,1,
74,16708,55752,0.064526989,0.331837055,0.346537987,0.257097969,0,1,
75,16580,40205,0.11979416,0.436093825,0.306366683,0.137745333,1,1,
76,4426,39672,0.12071993,0.323529412,0.464881475,0.090869183,1,1,
77,6262,31173,0.15840622,0.345643019,0.349530288,0.146420473,1,1,
78,5982,56458,0.072823055,0.334986055,0.42981097,0.162379919,0,1,
79,33567,45020,0.179837676,0.382902606,0.308842375,0.128417343,1,1,
80,16166,41917,0.065345081,0.325746451,0.401615272,0.207293196,1,1,
81,147524,46226,0.105437131,0.303857266,0.359282684,0.23142292,1,1,
87,266727,48562,0.088263648,0.27468133,0.376255936,0.260799086,0,1,
82,25171,35644,0.124614289,0.266318538,0.441886225,0.167180948,1,1,
83,195288,52232,0.072933749,0.261353834,0.326296532,0.339415885,0,0,
84,7527,43686,0.070184426,0.410604508,0.334528689,0.184682377,1,1,
85,5374,49462,0.07135096,0.422672945,0.302064469,0.203911626,0,1,
86,22362,44627,0.083311317,0.387142228,0.359313078,0.170233377,1,1,
88,6086,49195,0.089273817,0.356429047,0.371752165,0.18254497,0,1,
89,47791,43304,0.076371926,0.332966943,0.407791891,0.18286924,1,1,
90,133863,54232,0.061567556,0.299460671,0.379001191,0.259970582,0,1,
91,17959,39760,0.183757962,0.295435244,0.324203822,0.196602972,1,1,
92,82033,39456,0.122243272,0.388395026,0.340935587,0.148426115,1,1,
93,12141,46026,0.117191283,0.304923325,0.413559322,0.164326069,1,1,
94,17745,41636,0.123616026,0.314005251,0.359776281,0.202602443,1,1,
95,14841,51440,0.070562715,0.325762409,0.404746714,0.198928161,0,1,
96,16846,39207,0.09659494,0.351619768,0.422440293,0.129344999,1,1,
97,14800,39728,0.094950026,0.327459232,0.436612309,0.140978432,1,1,
98,58750,45266,0.102835702,0.3790344,0.337959888,0.180170009,1,1,
99,667977,75906,0.082934369,0.262511314,0.325423682,0.329130635,0,0,
100,65579,40579,0.082367526,0.30144727,0.381393069,0.234792135,1,1,
101,293972,47198,0.132335337,0.32464699,0.317979379,0.225038294,0,1,
